"scale_deg"	"mode"	"count"	"rule"	"step"
"I"	"minor"	121.97293465322515	"CFRule(rule62)"	49
"I"	"minor"	29.369653024497794	"CFRule(mode_change)"	49
"I"	"minor"	25.24686401929616	"CFRule(diatonic_prep)"	49
"I"	"minor"	23.903770130490617	"CFRule(diatonic_subs)"	49
"I"	"minor"	23.47923673193765	"CFRule(plagal_prep)"	49
"I"	"minor"	21.770595481453242	"CFRule(rule60)"	49
"I"	"minor"	16.282373577497303	"CFRule(rule61)"	49
"I"	"minor"	10.966753782391379	"CFRule(prolongation)"	49
"II"	"major"	214.30661090794112	"CFRule(rule46)"	49
"II"	"major"	83.46506516988742	"CFRule(dominant_prep)"	49
"II"	"major"	50.97918390289096	"CFRule(prolongation)"	49
"II"	"major"	41.178815127889735	"CFRule(diatonic_subs)"	49
"II"	"major"	24.48377051715615	"CFRule(rule45)"	49
"II"	"major"	4.105647652978974	"CFRule(diatonic_prep)"	49
"II"	"major"	3.657190134217171	"CFRule(modulation)"	49
"II"	"minor"	104.63275436061933	"CFRule(rule63)"	49
"II"	"minor"	26.71532299274801	"CFRule(diatonic_subs)"	49
"II"	"minor"	17.347548818502162	"CFRule(diatonic_prep)"	49
"II"	"minor"	10.032537899163502	"CFRule(modulation)"	49
"II"	"minor"	8.514281378332795	"CFRule(dominant_prep)"	49
"II"	"minor"	1.6006401350774189	"CFRule(prolongation)"	49
"III"	"major"	53.87271625855854	"CFRule(prolongation)"	49
"III"	"major"	37.847570219597046	"CFRule(rule48)"	49
"III"	"major"	4.0	"CFRule(diatonic_prep)"	49
"III"	"major"	1.8233591085266418	"CFRule(dominant_prep)"	49
"III"	"major"	1.2700868825225957	"CFRule(rule47)"	49
"III"	"major"	1.1536331360433751	"CFRule(modulation)"	49
"III"	"minor"	39.8741858422432	"CFRule(rule64)"	49
"III"	"minor"	35.63827980078179	"CFRule(rule66)"	49
"III"	"minor"	33.5832440463995	"CFRule(rule65)"	49
"III"	"minor"	14.069165142392787	"CFRule(prolongation)"	49
"III"	"minor"	7.1460429052529	"CFRule(diatonic_prep)"	49
"III"	"minor"	4.1117693446476515	"CFRule(modulation)"	49
"III"	"minor"	3.5714235922785584	"CFRule(dominant_prep)"	49
"IV"	"major"	110.75608692078208	"CFRule(rule51)"	49
"IV"	"major"	92.84464121568955	"CFRule(rule49)"	49
"IV"	"major"	89.799976604615	"CFRule(prolongation)"	49
"IV"	"major"	76.8363731554519	"CFRule(rule50)"	49
"IV"	"major"	46.74563810812087	"CFRule(dominant_prep)"	49
"IV"	"major"	9.138609407185058	"CFRule(modulation)"	49
"IV"	"minor"	64.79745226210115	"CFRule(rule67)"	49
"IV"	"minor"	30.733571660443275	"CFRule(rule68)"	49
"IV"	"minor"	25.39340159269465	"CFRule(dominant_prep)"	49
"IV"	"minor"	18.538024920310654	"CFRule(prolongation)"	49
"IV"	"minor"	17.619682401909163	"CFRule(modulation)"	49
"V"	"major"	286.37401415485596	"CFRule(rule53)"	49
"V"	"major"	194.0536868946566	"CFRule(diatonic_prep)"	49
"V"	"major"	132.24135222747432	"CFRule(rule82)"	49
"V"	"major"	131.38919954223448	"CFRule(dominant_prep)"	49
"V"	"major"	69.83491575369347	"CFRule(prolongation)"	49
"V"	"major"	62.01913335391516	"CFRule(rule55)"	49
"V"	"major"	57.40423460268559	"CFRule(octa_dom_subs3)"	49
"V"	"major"	43.475240156285416	"CFRule(diatonic_subs)"	49
"V"	"major"	41.777160720483046	"CFRule(octa_dom_subs9)"	49
"V"	"major"	38.5538599821056	"CFRule(octa_dom_subs6)"	49
"V"	"major"	36.86958058236796	"CFRule(modulation)"	49
"V"	"major"	6.783920957520188	"CFRule(rule52)"	49
"V"	"major"	0.2	"CFRule(rule54)"	49
"V"	"minor"	156.22792714909295	"CFRule(rule72)"	49
"V"	"minor"	99.11885691482075	"CFRule(dominant_prep)"	49
"V"	"minor"	90.7584550712107	"CFRule(rule70)"	49
"V"	"minor"	80.6862387724674	"CFRule(diatonic_prep)"	49
"V"	"minor"	42.60656135742077	"CFRule(prolongation)"	49
"V"	"minor"	34.538263370384854	"CFRule(rule74)"	49
"V"	"minor"	29.851103452654417	"CFRule(octa_dom_subs6)"	49
"V"	"minor"	21.786958347627838	"CFRule(rule69)"	49
"V"	"minor"	12.646563929002037	"CFRule(octa_dom_subs3)"	49
"V"	"minor"	12.305007394448085	"CFRule(rule71)"	49
"V"	"minor"	10.131572218016345	"CFRule(diatonic_subs)"	49
"V"	"minor"	8.257759697391517	"CFRule(octa_dom_subs9)"	49
"V"	"minor"	7.573377392457338	"CFRule(modulation)"	49
"V"	"minor"	0.16666666666666666	"CFRule(rule73)"	49
"VI"	"major"	126.10023208433552	"CFRule(rule56)"	49
"VI"	"major"	55.166221919889075	"CFRule(prolongation)"	49
"VI"	"major"	15.020690134865939	"CFRule(dominant_prep)"	49
"VI"	"major"	10.680152533991842	"CFRule(rule57)"	49
"VI"	"major"	6.5361916909209645	"CFRule(diatonic_prep)"	49
"VI"	"major"	3.8888126868126074	"CFRule(modulation)"	49
"VI"	"minor"	15.648480935456732	"CFRule(rule76)"	49
"VI"	"minor"	15.044331003949802	"CFRule(diatonic_prep)"	49
"VI"	"minor"	7.410744560593912	"CFRule(modulation)"	49
"VI"	"minor"	4.110915952700199	"CFRule(prolongation)"	49
"VI"	"minor"	1.7736921078414312	"CFRule(rule77)"	49
"VI"	"minor"	1.5765588355922593	"CFRule(dominant_prep)"	49
"VI"	"minor"	0.7770043186173888	"CFRule(rule75)"	49
"VII"	"major"	79.38685163649049	"CFRule(rule58)"	49
"VII"	"major"	22.1265167729161	"CFRule(modulation)"	49
"VII"	"major"	21.641071840433	"CFRule(rule59)"	49
"VII"	"major"	11.600360696360108	"CFRule(prolongation)"	49
"VII"	"major"	9.713180086402613	"CFRule(diatonic_prep)"	49
"VII"	"major"	7.59346562352317	"CFRule(dominant_prep)"	49
"VII"	"minor"	112.67407075892497	"CFRule(rule81)"	49
"VII"	"minor"	47.991769678109996	"CFRule(prolongation)"	49
"VII"	"minor"	10.363875820076757	"CFRule(rule80)"	49
"VII"	"minor"	7.08332632504125	"CFRule(dominant_prep)"	49
"VII"	"minor"	6.673244348706455	"CFRule(diatonic_prep)"	49
"VII"	"minor"	6.42110690500245	"CFRule(modulation)"	49
"VII"	"minor"	3.6792374559419474	"CFRule(rule78)"	49
"VII"	"minor"	3.5545901164965206	"CFRule(rule79)"	49
"I"	"major"	192.1507436661281	"CFRule(rule43)"	50
"I"	"major"	132.73976429092644	"CFRule(diatonic_prep)"	50
"I"	"major"	131.4738172280582	"CFRule(prolongation)"	50
"I"	"major"	102.82346896394316	"CFRule(rule42)"	50
"I"	"major"	70.01700475854729	"CFRule(rule44)"	50
"I"	"major"	43.7643217910153	"CFRule(plagal_prep)"	50
"I"	"major"	15.674611756292663	"CFRule(diatonic_subs)"	50
"I"	"major"	14.578730310481944	"CFRule(mode_change)"	50
"I"	"minor"	121.97293465322515	"CFRule(rule62)"	50
"I"	"minor"	32.87049834890526	"CFRule(mode_change)"	50
"I"	"minor"	30.06382613499129	"CFRule(diatonic_prep)"	50
"I"	"minor"	26.14787759085203	"CFRule(diatonic_subs)"	50
"I"	"minor"	23.63283610399702	"CFRule(plagal_prep)"	50
"I"	"minor"	21.701450858605735	"CFRule(rule60)"	50
"I"	"minor"	18.284820202499407	"CFRule(rule61)"	50
"I"	"minor"	10.689213413089758	"CFRule(prolongation)"	50
"II"	"major"	201.2339292791557	"CFRule(rule46)"	50
"II"	"major"	75.73948990009738	"CFRule(dominant_prep)"	50
"II"	"major"	46.34331915523382	"CFRule(prolongation)"	50
"II"	"major"	39.784078435563835	"CFRule(diatonic_subs)"	50
"II"	"major"	23.78016744690828	"CFRule(rule45)"	50
"II"	"major"	3.9909405232818456	"CFRule(diatonic_prep)"	50
"II"	"major"	3.742553655310107	"CFRule(modulation)"	50
"II"	"minor"	107.60650805564528	"CFRule(rule63)"	50
"II"	"minor"	31.88466421227058	"CFRule(diatonic_subs)"	50
"II"	"minor"	18.67533026105869	"CFRule(diatonic_prep)"	50
"II"	"minor"	12.055818103752934	"CFRule(modulation)"	50
"II"	"minor"	11.500425238484027	"CFRule(dominant_prep)"	50
"II"	"minor"	1.875079070144721	"CFRule(prolongation)"	50
"III"	"major"	53.87271625855854	"CFRule(prolongation)"	50
"III"	"major"	37.847570219597046	"CFRule(rule48)"	50
"III"	"major"	4.0	"CFRule(diatonic_prep)"	50
"III"	"major"	1.8233591085266418	"CFRule(dominant_prep)"	50
"III"	"major"	1.2700868825225957	"CFRule(rule47)"	50
"III"	"major"	1.1536331360433751	"CFRule(modulation)"	50
"III"	"minor"	38.77975576411778	"CFRule(rule64)"	50
"III"	"minor"	36.285103316486044	"CFRule(rule65)"	50
"III"	"minor"	34.62218355778441	"CFRule(rule66)"	50
"III"	"minor"	13.12286525279263	"CFRule(prolongation)"	50
"III"	"minor"	7.455192758874395	"CFRule(diatonic_prep)"	50
"III"	"minor"	5.264182810767374	"CFRule(modulation)"	50
"III"	"minor"	3.4749952220104334	"CFRule(dominant_prep)"	50
"IV"	"major"	121.69539511345222	"CFRule(rule51)"	50
"IV"	"major"	95.52081326609074	"CFRule(prolongation)"	50
"IV"	"major"	90.1746902667688	"CFRule(rule49)"	50
"IV"	"major"	74.49414565272374	"CFRule(rule50)"	50
"IV"	"major"	48.42670482425702	"CFRule(dominant_prep)"	50
"IV"	"major"	9.22247841657275	"CFRule(modulation)"	50
"IV"	"minor"	63.56314871768761	"CFRule(rule67)"	50
"IV"	"minor"	39.484690879751255	"CFRule(rule68)"	50
"IV"	"minor"	25.53818613851659	"CFRule(dominant_prep)"	50
"IV"	"minor"	17.971652465743563	"CFRule(prolongation)"	50
"IV"	"minor"	17.450730504308343	"CFRule(modulation)"	50
"V"	"major"	272.52730007718714	"CFRule(rule53)"	50
"V"	"major"	184.2472083871394	"CFRule(diatonic_prep)"	50
"V"	"major"	132.24135222747432	"CFRule(rule82)"	50
"V"	"major"	118.56759712800998	"CFRule(dominant_prep)"	50
"V"	"major"	64.22995536984541	"CFRule(prolongation)"	50
"V"	"major"	62.01913335391516	"CFRule(rule55)"	50
"V"	"major"	53.82040321720432	"CFRule(octa_dom_subs3)"	50
"V"	"major"	39.63019251461031	"CFRule(diatonic_subs)"	50
"V"	"major"	37.613803916226274	"CFRule(octa_dom_subs9)"	50
"V"	"major"	36.62947899276906	"CFRule(modulation)"	50
"V"	"major"	35.017147616847424	"CFRule(octa_dom_subs6)"	50
"V"	"major"	7.067006529449394	"CFRule(rule52)"	50
"V"	"major"	0.2	"CFRule(rule54)"	50
"V"	"minor"	176.4711731013907	"CFRule(rule72)"	50
"V"	"minor"	113.9651244028182	"CFRule(dominant_prep)"	50
"V"	"minor"	97.56985755896	"CFRule(rule70)"	50
"V"	"minor"	90.77288575644911	"CFRule(diatonic_prep)"	50
"V"	"minor"	49.242900696146904	"CFRule(prolongation)"	50
"V"	"minor"	42.93227543224107	"CFRule(octa_dom_subs6)"	50
"V"	"minor"	34.538263370384854	"CFRule(rule74)"	50
"V"	"minor"	21.157846449229467	"CFRule(rule69)"	50
"V"	"minor"	15.002943193325182	"CFRule(octa_dom_subs3)"	50
"V"	"minor"	12.162449772580421	"CFRule(rule71)"	50
"V"	"minor"	9.9413696707547	"CFRule(diatonic_subs)"	50
"V"	"minor"	9.64852224539598	"CFRule(modulation)"	50
"V"	"minor"	8.364066370350264	"CFRule(octa_dom_subs9)"	50
"V"	"minor"	0.16666666666666666	"CFRule(rule73)"	50
"VI"	"major"	123.6829934036033	"CFRule(rule56)"	50
"VI"	"major"	52.02688661073671	"CFRule(prolongation)"	50
"VI"	"major"	14.177182247714015	"CFRule(dominant_prep)"	50
"VI"	"major"	9.919039935616794	"CFRule(rule57)"	50
"VI"	"major"	6.5361916909209645	"CFRule(diatonic_prep)"	50
"VI"	"major"	3.6928146546553444	"CFRule(modulation)"	50
"VI"	"minor"	17.53071109998596	"CFRule(rule76)"	50
"VI"	"minor"	16.061502408349725	"CFRule(diatonic_prep)"	50
"VI"	"minor"	7.514057585675058	"CFRule(modulation)"	50
"VI"	"minor"	4.549402532636007	"CFRule(prolongation)"	50
"VI"	"minor"	1.7736921078414312	"CFRule(rule77)"	50
"VI"	"minor"	1.7365456290083174	"CFRule(dominant_prep)"	50
"VI"	"minor"	0.7770043186173888	"CFRule(rule75)"	50
"VII"	"major"	79.38685163649049	"CFRule(rule58)"	50
"VII"	"major"	21.204598471522516	"CFRule(modulation)"	50
"VII"	"major"	21.161701143425844	"CFRule(rule59)"	50
"VII"	"major"	11.024522374068592	"CFRule(prolongation)"	50
"VII"	"major"	9.577325398267176	"CFRule(diatonic_prep)"	50
"VII"	"major"	7.767233563291116	"CFRule(dominant_prep)"	50
"VII"	"minor"	112.67407075892497	"CFRule(rule81)"	50
"VII"	"minor"	45.260543063452886	"CFRule(prolongation)"	50
"VII"	"minor"	10.363875820076757	"CFRule(rule80)"	50
"VII"	"minor"	7.320609991773374	"CFRule(modulation)"	50
"VII"	"minor"	6.787461988657087	"CFRule(dominant_prep)"	50
"VII"	"minor"	6.299093217583143	"CFRule(diatonic_prep)"	50
"VII"	"minor"	3.6792374559419474	"CFRule(rule78)"	50
"VII"	"minor"	3.3838205014807143	"CFRule(rule79)"	50
"I"	"major"	197.10292690743938	"CFRule(rule43)"	51
"I"	"major"	137.72431143958084	"CFRule(diatonic_prep)"	51
"I"	"major"	132.1568137421641	"CFRule(prolongation)"	51
"I"	"major"	100.25950887235379	"CFRule(rule42)"	51
"I"	"major"	71.34263892898615	"CFRule(rule44)"	51
"I"	"major"	40.89771846301718	"CFRule(plagal_prep)"	51
"I"	"major"	15.051323049483576	"CFRule(diatonic_subs)"	51
"I"	"major"	14.190169600714935	"CFRule(mode_change)"	51
"I"	"minor"	121.97293465322515	"CFRule(rule62)"	51
"I"	"minor"	32.28997328137268	"CFRule(mode_change)"	51
"I"	"minor"	28.170565936065643	"CFRule(diatonic_prep)"	51
"I"	"minor"	25.109671181240397	"CFRule(diatonic_subs)"	51
"I"	"minor"	22.350181031156946	"CFRule(plagal_prep)"	51
"I"	"minor"	21.701450858605735	"CFRule(rule60)"	51
"I"	"minor"	17.29838378304713	"CFRule(rule61)"	51
"I"	"minor"	10.485155239530265	"CFRule(prolongation)"	51
"II"	"major"	198.4187228581946	"CFRule(rule46)"	51
"II"	"major"	78.9633093602184	"CFRule(dominant_prep)"	51
"II"	"major"	42.61072436140974	"CFRule(prolongation)"	51
"II"	"major"	38.4574152017194	"CFRule(diatonic_subs)"	51
"II"	"major"	23.78016744690828	"CFRule(rule45)"	51
"II"	"major"	3.9061219528768083	"CFRule(diatonic_prep)"	51
"II"	"major"	3.859572980135156	"CFRule(modulation)"	51
"II"	"minor"	102.83286679416744	"CFRule(rule63)"	51
"II"	"minor"	30.14929313745527	"CFRule(diatonic_subs)"	51
"II"	"minor"	18.162383272743373	"CFRule(diatonic_prep)"	51
"II"	"minor"	11.984455968282129	"CFRule(modulation)"	51
"II"	"minor"	11.532423031902221	"CFRule(dominant_prep)"	51
"II"	"minor"	1.792528059504655	"CFRule(prolongation)"	51
"III"	"major"	53.87271625855854	"CFRule(prolongation)"	51
"III"	"major"	37.847570219597046	"CFRule(rule48)"	51
"III"	"major"	4.0	"CFRule(diatonic_prep)"	51
"III"	"major"	1.8233591085266418	"CFRule(dominant_prep)"	51
"III"	"major"	1.2700868825225957	"CFRule(rule47)"	51
"III"	"major"	1.1536331360433751	"CFRule(modulation)"	51
"III"	"minor"	38.77975576411778	"CFRule(rule64)"	51
"III"	"minor"	36.20293705126538	"CFRule(rule65)"	51
"III"	"minor"	33.648301172697366	"CFRule(rule66)"	51
"III"	"minor"	13.674695681954566	"CFRule(prolongation)"	51
"III"	"minor"	7.455192758874395	"CFRule(diatonic_prep)"	51
"III"	"minor"	5.084740362338052	"CFRule(modulation)"	51
"III"	"minor"	3.301113406503612	"CFRule(dominant_prep)"	51
"IV"	"major"	118.52197523767653	"CFRule(rule51)"	51
"IV"	"major"	91.85338413569181	"CFRule(prolongation)"	51
"IV"	"major"	88.44201815905797	"CFRule(rule49)"	51
"IV"	"major"	75.07711685197312	"CFRule(rule50)"	51
"IV"	"major"	45.666771514350025	"CFRule(dominant_prep)"	51
"IV"	"major"	8.8035981086532	"CFRule(modulation)"	51
"IV"	"minor"	63.56314871768761	"CFRule(rule67)"	51
"IV"	"minor"	39.484690879751255	"CFRule(rule68)"	51
"IV"	"minor"	25.53818613851659	"CFRule(dominant_prep)"	51
"IV"	"minor"	17.971652465743563	"CFRule(prolongation)"	51
"IV"	"minor"	16.114093134465282	"CFRule(modulation)"	51
"V"	"major"	290.61828391731626	"CFRule(rule53)"	51
"V"	"major"	181.326950200603	"CFRule(diatonic_prep)"	51
"V"	"major"	134.34139084598453	"CFRule(dominant_prep)"	51
"V"	"major"	132.10598946454803	"CFRule(rule82)"	51
"V"	"major"	72.34578221206755	"CFRule(prolongation)"	51
"V"	"major"	62.639833955259206	"CFRule(rule55)"	51
"V"	"major"	59.05444912359881	"CFRule(octa_dom_subs3)"	51
"V"	"major"	39.5223737384825	"CFRule(modulation)"	51
"V"	"major"	39.120413874947175	"CFRule(diatonic_subs)"	51
"V"	"major"	38.059719861366155	"CFRule(octa_dom_subs9)"	51
"V"	"major"	35.937629855987666	"CFRule(octa_dom_subs6)"	51
"V"	"major"	7.067006529449394	"CFRule(rule52)"	51
"V"	"major"	0.2	"CFRule(rule54)"	51
"V"	"minor"	172.68650070795516	"CFRule(rule72)"	51
"V"	"minor"	113.06196926512573	"CFRule(dominant_prep)"	51
"V"	"minor"	98.57153909835594	"CFRule(rule70)"	51
"V"	"minor"	86.26312929922803	"CFRule(diatonic_prep)"	51
"V"	"minor"	46.20710421890968	"CFRule(prolongation)"	51
"V"	"minor"	40.274435452539095	"CFRule(octa_dom_subs6)"	51
"V"	"minor"	33.557272285126324	"CFRule(rule74)"	51
"V"	"minor"	21.157846449229467	"CFRule(rule69)"	51
"V"	"minor"	14.129958812710218	"CFRule(octa_dom_subs3)"	51
"V"	"minor"	12.162449772580421	"CFRule(rule71)"	51
"V"	"minor"	9.249065144536349	"CFRule(modulation)"	51
"V"	"minor"	9.175397649729883	"CFRule(diatonic_subs)"	51
"V"	"minor"	7.813436695294778	"CFRule(octa_dom_subs9)"	51
"V"	"minor"	0.16666666666666666	"CFRule(rule73)"	51
"VI"	"major"	123.6829934036033	"CFRule(rule56)"	51
"VI"	"major"	52.02688661073671	"CFRule(prolongation)"	51
"VI"	"major"	14.177182247714015	"CFRule(dominant_prep)"	51
"VI"	"major"	10.115440616985845	"CFRule(rule57)"	51
"VI"	"major"	6.5361916909209645	"CFRule(diatonic_prep)"	51
"VI"	"major"	3.45541894639218	"CFRule(modulation)"	51
"VI"	"minor"	17.04538667936643	"CFRule(rule76)"	51
"VI"	"minor"	16.061502408349725	"CFRule(diatonic_prep)"	51
"VI"	"minor"	7.3045913704124406	"CFRule(modulation)"	51
"VI"	"minor"	4.549402532636007	"CFRule(prolongation)"	51
"VI"	"minor"	1.7736921078414312	"CFRule(rule77)"	51
"VI"	"minor"	1.7365456290083174	"CFRule(dominant_prep)"	51
"VI"	"minor"	0.7770043186173888	"CFRule(rule75)"	51
"VII"	"major"	79.38685163649049	"CFRule(rule58)"	51
"VII"	"major"	22.24104364852295	"CFRule(rule59)"	51
"VII"	"major"	21.205558518840625	"CFRule(modulation)"	51
"VII"	"major"	10.44781746892458	"CFRule(prolongation)"	51
"VII"	"major"	9.930795750499502	"CFRule(diatonic_prep)"	51
"VII"	"major"	7.550539325685402	"CFRule(dominant_prep)"	51
"VII"	"minor"	109.48762734201831	"CFRule(rule81)"	51
"VII"	"minor"	42.74725822405376	"CFRule(prolongation)"	51
"VII"	"minor"	10.363875820076757	"CFRule(rule80)"	51
"VII"	"minor"	6.956067888820316	"CFRule(modulation)"	51
"VII"	"minor"	6.608850887939873	"CFRule(dominant_prep)"	51
"VII"	"minor"	6.1289646796118005	"CFRule(diatonic_prep)"	51
"VII"	"minor"	3.6792374559419474	"CFRule(rule78)"	51
"VII"	"minor"	3.2114984937498323	"CFRule(rule79)"	51
"I"	"major"	200.40779800898554	"CFRule(rule43)"	52
"I"	"major"	140.5717815177356	"CFRule(diatonic_prep)"	52
"I"	"major"	136.23708973616436	"CFRule(prolongation)"	52
"I"	"major"	100.25950887235379	"CFRule(rule42)"	52
"I"	"major"	75.64867325611382	"CFRule(rule44)"	52
"I"	"major"	39.73866417414881	"CFRule(plagal_prep)"	52
"I"	"major"	22.756094699402258	"CFRule(diatonic_subs)"	52
"I"	"major"	13.915330439369681	"CFRule(mode_change)"	52
"I"	"minor"	128.09167644527025	"CFRule(rule62)"	52
"I"	"minor"	30.523867064520566	"CFRule(mode_change)"	52
"I"	"minor"	27.59311806450457	"CFRule(diatonic_prep)"	52
"I"	"minor"	22.550445830247483	"CFRule(diatonic_subs)"	52
"I"	"minor"	21.73657360483427	"CFRule(plagal_prep)"	52
"I"	"minor"	21.72232669484863	"CFRule(rule60)"	52
"I"	"minor"	17.722319132379596	"CFRule(rule61)"	52
"I"	"minor"	17.499658542871654	"CFRule(prolongation)"	52
"II"	"major"	191.45964293774406	"CFRule(rule46)"	52
"II"	"major"	73.91464459517755	"CFRule(dominant_prep)"	52
"II"	"major"	42.80707927499108	"CFRule(diatonic_subs)"	52
"II"	"major"	39.24555679260782	"CFRule(prolongation)"	52
"II"	"major"	23.455706224650566	"CFRule(rule45)"	52
"II"	"major"	3.9061219528768083	"CFRule(diatonic_prep)"	52
"II"	"major"	3.6166130987503866	"CFRule(modulation)"	52
"II"	"minor"	102.83286679416744	"CFRule(rule63)"	52
"II"	"minor"	30.461466901765327	"CFRule(diatonic_subs)"	52
"II"	"minor"	18.162383272743373	"CFRule(diatonic_prep)"	52
"II"	"minor"	11.532423031902221	"CFRule(dominant_prep)"	52
"II"	"minor"	11.024921800033127	"CFRule(modulation)"	52
"II"	"minor"	1.792528059504655	"CFRule(prolongation)"	52
"III"	"major"	53.87271625855854	"CFRule(prolongation)"	52
"III"	"major"	37.847570219597046	"CFRule(rule48)"	52
"III"	"major"	4.0	"CFRule(diatonic_prep)"	52
"III"	"major"	1.8233591085266418	"CFRule(dominant_prep)"	52
"III"	"major"	1.2700868825225957	"CFRule(rule47)"	52
"III"	"major"	1.1536331360433751	"CFRule(modulation)"	52
"III"	"minor"	38.77975576411778	"CFRule(rule64)"	52
"III"	"minor"	35.19374838273518	"CFRule(rule65)"	52
"III"	"minor"	32.75244507253514	"CFRule(rule66)"	52
"III"	"minor"	13.294654394710575	"CFRule(prolongation)"	52
"III"	"minor"	7.455192758874395	"CFRule(diatonic_prep)"	52
"III"	"minor"	4.754910828573142	"CFRule(modulation)"	52
"III"	"minor"	3.1330228070430723	"CFRule(dominant_prep)"	52
"IV"	"major"	124.9954240644821	"CFRule(rule51)"	52
"IV"	"major"	90.68616423468278	"CFRule(prolongation)"	52
"IV"	"major"	88.44201815905797	"CFRule(rule49)"	52
"IV"	"major"	74.86146472204919	"CFRule(rule50)"	52
"IV"	"major"	46.5189502477958	"CFRule(dominant_prep)"	52
"IV"	"major"	8.670339209204549	"CFRule(modulation)"	52
"IV"	"minor"	63.56314871768761	"CFRule(rule67)"	52
"IV"	"minor"	38.20383618102188	"CFRule(rule68)"	52
"IV"	"minor"	25.53818613851659	"CFRule(dominant_prep)"	52
"IV"	"minor"	17.971652465743563	"CFRule(prolongation)"	52
"IV"	"minor"	15.264272697184914	"CFRule(modulation)"	52
"V"	"major"	297.4604028024687	"CFRule(rule53)"	52
"V"	"major"	183.9647645382027	"CFRule(diatonic_prep)"	52
"V"	"major"	142.45259141437134	"CFRule(dominant_prep)"	52
"V"	"major"	133.16945223034128	"CFRule(rule82)"	52
"V"	"major"	79.75577664816782	"CFRule(prolongation)"	52
"V"	"major"	71.65739839366773	"CFRule(octa_dom_subs3)"	52
"V"	"major"	70.04781873975284	"CFRule(rule55)"	52
"V"	"major"	41.21298178410223	"CFRule(diatonic_subs)"	52
"V"	"major"	38.11305060370252	"CFRule(modulation)"	52
"V"	"major"	37.255918481620306	"CFRule(octa_dom_subs9)"	52
"V"	"major"	36.062359612669404	"CFRule(octa_dom_subs6)"	52
"V"	"major"	7.067006529449394	"CFRule(rule52)"	52
"V"	"major"	0.2	"CFRule(rule54)"	52
"V"	"minor"	162.30435996364463	"CFRule(rule72)"	52
"V"	"minor"	105.10340562750233	"CFRule(dominant_prep)"	52
"V"	"minor"	93.0811518385134	"CFRule(rule70)"	52
"V"	"minor"	81.09511708029557	"CFRule(diatonic_prep)"	52
"V"	"minor"	43.842103357645605	"CFRule(prolongation)"	52
"V"	"minor"	42.71247746690694	"CFRule(octa_dom_subs6)"	52
"V"	"minor"	32.629973626441526	"CFRule(rule74)"	52
"V"	"minor"	21.157846449229467	"CFRule(rule69)"	52
"V"	"minor"	15.069675388751321	"CFRule(octa_dom_subs3)"	52
"V"	"minor"	12.162449772580421	"CFRule(rule71)"	52
"V"	"minor"	10.334711805654752	"CFRule(diatonic_subs)"	52
"V"	"minor"	8.809518684508392	"CFRule(modulation)"	52
